1,2,3,4,5,6,7
106.38715555555555,53.030211111111115,34.65654722222222,46.58910781417016,0.2224197901832773,0.5481785440595807,0
82.572125,45.30894444444444,29.411825,68.44804974398349,0.1687621882014015,0.5249577566211315,0
60.82244444444444,24.248652777777778,16.337730555555556,23.565416943703173,0.3311611381529717,0.5997746525354548,0
100.9321638888889,54.53888888888889,30.86572222222222,59.66589233241167,0.23585868983725805,0.5416652933318659,0
106.88164722222223,58.51922777777778,34.927236111111114,64.05748513000063,0.2067487220121244,0.5335329456730153,0
106.73208611111112,56.61081388888889,31.016697222222223,55.64954495171527,0.2585441885299076,0.5491474958608724,0
105.17295555555556,53.63934444444445,31.429705555555554,49.88338613295401,0.25399943056808594,0.5528377145122262,0
107.05807777777778,58.387680555555555,32.93550555555556,61.48050257252798,0.23201672947067414,0.5396582100502183,0
109.61168888888889,60.01325,34.48133611111111,62.825375665229714,0.22245524908808262,0.537032430232186,0
77.47805277777778,47.61020833333333,27.491480555555555,101.85933004670967,0.1529580196222023,0.5077872850711741,0
121.79678333333334,71.64215833333333,42.487877777777776,85.79210093355825,0.16740578325500022,0.5162481468623952,0
119.46664166666666,67.53499722222222,43.83092222222222,79.01951050690985,0.15065837280687544,0.5175467494343724,0
118.40243055555555,67.89290277777778,38.94924722222222,74.5638491702051,0.19670513379044552,0.5256616175337996,0
91.675525,52.055052777777775,32.72414166666667,77.81603676344359,0.16258521904124063,0.5195413604613925,0
110.51736944444444,63.512975,41.97748055555556,88.70143335500086,0.1318089561804997,0.5116359532088453,0
101.41980555555556,56.488375,35.123263888888886,70.57685855201204,0.17908998867421694,0.5254056190039273,0
109.39910833333333,54.634825,37.01421666666667,46.95775165751214,0.20580270153129937,0.5441438199423041,0
99.62523888888889,54.469186111111114,40.1032,78.32076141143597,0.11046899828678752,0.513009563782713,0
112.03798611111111,61.73184166666667,39.50029166666667,68.90996468345784,0.1727721240117252,0.5253337242130458,0
107.61636666666666,65.44101388888889,44.30872222222222,141.33179866334333,0.08336420927107435,0.4950926813859623,0
69.80513055555555,44.097119444444445,31.861691666666665,468.371440657343,0.022453945221937277,0.47889162269764973,0
88.00778888888888,41.85091944444444,25.368783333333333,40.318142170274655,0.278703950587332,0.5669600657973368,0
98.30881666666667,51.333752777777775,32.88090555555556,55.16786989189227,0.20414368610853978,0.5386091661177647,0
112.15211944444444,63.16727777777778,36.299413888888886,69.67171968469901,0.20631004529802943,0.5299723538544908,0
110.54909444444445,61.814283333333336,35.42964444444444,67.69868982937888,0.21152755606024204,0.5320154318089604,0
125.46240833333333,72.80787777777778,45.504397222222224,85.91957689847929,0.15197197718943783,0.5146654550742589,0
119.42116111111112,70.77924444444444,44.92586388888889,98.6242469407478,0.13170540549455168,0.5079022492607016,0
106.28001666666667,62.669425,42.93378888888889,114.12323271609228,0.09762851878893058,0.5015971126549355,0
117.14907222222222,66.63554166666667,42.254025,79.24293331305053,0.15758416369442269,0.51827011876411,0
116.67156388888888,61.34305277777778,38.129155555555556,56.05276564213249,0.21297922524663204,0.5397868404412609,0
94.48754722222222,45.315475,25.848369444444444,41.64484085379695,0.2968361922802447,0.5703999602511975,0
106.8511,61.62215,38.925111111111114,84.45776642768283,0.15090438606859935,0.5151974173159249,0
111.31263055555556,59.957388888888886,33.79185833333333,58.950460650342144,0.23924845747850182,0.5428245940290435,0
111.80677222222222,61.79305,43.385469444444446,77.63855117183132,0.12723377941460634,0.5152735070816692,0
87.26363611111111,48.87773055555556,36.65139722222222,98.88654300015956,0.08501136363886691,0.5050190421586424,0
185.669425,43.587608333333336,126.19170555555556,267.18157773205303,0.2875929695306664,0.5223521838349781,1
172.92278055555556,38.02238333333333,109.378825,282.617741232872,0.31995641538247743,0.5398371228935259,1
175.41421666666668,32.164541666666665,105.3655111111111,293.6147444918604,0.37716524239210847,0.5605286109826246,1
181.60581666666667,41.27906388888889,112.75730277777778,284.73643203651943,0.31376936356395096,0.5410697036442231,1
178.88407777777778,37.39830555555555,108.42117777777777,290.3146505382498,0.34185057385594975,0.5509150474532831,1
179.2142111111111,37.040822222222225,109.930075,288.8004578680675,0.3427402449930795,0.5494248711316688,1
177.5003,38.04908611111111,111.47324722222223,284.4269955308873,0.3284161185315642,0.5427768047451149,1
187.42919166666667,48.33967222222222,126.13590277777777,264.2100006018986,0.2599874607636503,0.5178964438434679,1
174.09448333333333,33.607438888888886,102.51178333333333,295.49874476995404,0.36816684829976964,0.561208225863364,1
178.3271138888889,43.3209,112.89506666666666,279.3121511715662,0.2901173792233122,0.5330467860604136,1
178.4991777777778,43.05431111111111,121.98087777777778,264.7033742335502,0.27839454300765404,0.5195962765232643,1
181.79750833333333,33.824019444444446,105.64149166666667,297.5972589386054,0.3798304449251452,0.5658837069006982,1
180.95864166666667,39.472547222222225,113.39898333333333,284.33236996768403,0.32393774971916706,0.5420679636656902,1
172.0752527777778,33.30515277777778,99.14114166666667,298.2102059336164,0.3715176488643189,0.5650675768181593,1
175.66594166666667,39.364288888888886,113.37416944444445,278.6715365502446,0.31082133282515734,0.5349073936484001,1
171.088375,40.83232777777778,108.33468888888889,279.90595604525004,0.2955626087473061,0.5342248076125287,1
171.991275,41.475052777777776,111.79149722222222,274.71842472058023,0.2876381739751688,0.5287844343176064,1
165.16650555555555,44.77484722222222,110.098325,263.1395850292352,0.2449921916433122,0.5160813393589289,1
174.36210277777778,45.45854444444444,116.74669722222222,264.6769274301198,0.25734662752015763,0.5180600722437554,1
185.43599722222223,46.704316666666664,123.73978611111112,267.4084450640027,0.2692009339108488,0.521063125536444,1
180.923875,57.54025,123.46005833333334,239.79094298741913,0.1818587137937424,0.4998944069823832,1
150.63219166666667,44.12501388888889,102.74064444444444,250.59021475641507,0.21339818976640734,0.5063303538720252,1
171.05676111111111,40.942388888888885,111.18201111111111,275.0264660013225,0.28994090637634873,0.5292906322974099,1
